heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_S6CZTSEYBiJs4z2rXDUbzV,data_volume,latest,16970.0,data_quality,n,The number of unique transactions with timestamps,2.3546741277156022,2.3546741277156022,IQR,data_volume
eus_A7mcoG2joihZwMKUrsTeQ4,data_volume,latest,13672.0,data_quality,n,The number of unique transactions with timestamps,1.630952380952381,1.630952380952381,IQR,data_volume
eus_a9o7eprxs2fCUuV7bXnnab,data_volume,latest,14809.0,data_quality,n,The number of unique transactions with timestamps,1.88045863506693,1.88045863506693,IQR,data_volume
eus_75VQaGN7QUcCzppoHvLtKt,data_volume,latest,14838.0,data_quality,n,The number of unique transactions with timestamps,1.8868224709238535,1.8868224709238535,IQR,data_volume
eus_Yi7DNhsN3CmfgF89hajrrw,data_volume,latest,15491.0,data_quality,n,The number of unique transactions with timestamps,2.030118499012508,2.030118499012508,IQR,data_volume
eus_6wGjKWST5mXPTFtRbqsNfA,data_volume,latest,25934.0,data_quality,n,The number of unique transactions with timestamps,4.321757735352206,4.321757735352206,IQR,data_volume
eus_FKj3ofUbf6YvtdGnBoa4ys,data_volume,latest,13310.0,data_quality,n,The number of unique transactions with timestamps,1.5515141540487163,1.5515141540487163,IQR,data_volume
eus_WpaW66fXUg5zUXFsk8URJV,data_volume,latest,23590.0,data_quality,n,The number of unique transactions with timestamps,3.807384244020189,3.807384244020189,IQR,data_volume
eus_jkyDz6Kq2XGPGJgUaecT7i,data_volume,latest,16597.0,data_quality,n,The number of unique transactions with timestamps,2.272822032038622,2.272822032038622,IQR,data_volume
eus_Vbrca83NnPPcB6UNFhGQ74,data_volume,latest,15431.0,data_quality,n,The number of unique transactions with timestamps,2.0169519420671493,2.0169519420671493,IQR,data_volume
eus_82LVkuRRwTdDxgyM6Cf3HX,data_volume,latest,18850.0,data_quality,n,The number of unique transactions with timestamps,2.7672262453368446,2.7672262453368446,IQR,data_volume
eus_RtV2DZscCJ2dW8j7padMZ8,data_volume,latest,23686.0,data_quality,n,The number of unique transactions with timestamps,3.828450735132763,3.828450735132763,IQR,data_volume
eus_B4CKBwb4hCLbVXbVVZXnSN,data_volume,latest,13752.0,data_quality,n,The number of unique transactions with timestamps,1.6485077902128593,1.6485077902128593,IQR,data_volume
eus_5DQGx45M3qVWgaKhBgAFzB,data_volume,latest,68728.0,data_quality,n,The number of unique transactions with timestamps,13.712585034013605,13.712585034013605,IQR,data_volume
eus_mXrfgs6FFLtgeYckTHBoGQ,data_volume,latest,39617.0,data_quality,n,The number of unique transactions with timestamps,7.324391046741277,7.324391046741277,IQR,data_volume
eus_AJUtrwJ58SXBR5J4Lw6yht,data_volume,latest,15121.0,data_quality,n,The number of unique transactions with timestamps,1.9489247311827957,1.9489247311827957,IQR,data_volume
eus_7DuThxadz3Dh4TcmQ8E3Z6,data_volume,latest,13134.0,data_quality,n,The number of unique transactions with timestamps,1.5128922536756637,1.5128922536756637,IQR,data_volume
eus_YFxhgD5DXWhXX2LLYgjdLq,data_volume,latest,19594.0,data_quality,n,The number of unique transactions with timestamps,2.9304915514592933,2.9304915514592933,IQR,data_volume
eus_L8qwooxABDqcjUFLJSfoW9,data_volume,latest,39698.0,data_quality,n,The number of unique transactions with timestamps,7.342165898617512,7.342165898617512,IQR,data_volume
eus_a5ZeGXrzPStHbjNJcmFRVF,data_volume,latest,15903.0,data_quality,n,The number of unique transactions with timestamps,2.120528856703972,2.120528856703972,IQR,data_volume
