heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_8UYcJTaxNfpB7FgtLLGKGJ,weekday_balance_average,last_90_days,328156.3622,balance,amount,Average weekday balance,5.215998856574145,5.215998856574145,IQR,weekday_balance_average
eus_N8g8cfWwt9TjPCVSdpNxtg,weekday_balance_average,last_90_days,147983.72754385966,balance,amount,Average weekday balance,1.7947109097352356,1.7947109097352356,IQR,weekday_balance_average
eus_dmgHDSBBr7j2aJbSVyBnoZ,weekday_balance_average,last_90_days,317711.8288888889,balance,amount,Average weekday balance,5.017668205552363,5.017668205552363,IQR,weekday_balance_average
eus_n9NgwueADRPAofixncdEWx,weekday_balance_average,last_90_days,406065.4665384616,balance,amount,Average weekday balance,6.695410422769554,6.695410422769554,IQR,weekday_balance_average
eus_dU9cC4ctaNB2BFZMX2Cqt4,weekday_balance_average,last_90_days,350482.3213,balance,amount,Average weekday balance,5.6399452284314835,5.6399452284314835,IQR,weekday_balance_average
eus_ehZ4PeZQSyHNbYUGmcwYJG,weekday_balance_average,last_90_days,1584174.667,balance,amount,Average weekday balance,29.06645925208587,29.06645925208587,IQR,weekday_balance_average
eus_6GEW87T9xZYTWYfdTQcfyM,weekday_balance_average,last_90_days,186573.7645,balance,amount,Average weekday balance,2.527494934113221,2.527494934113221,IQR,weekday_balance_average
eus_eiMoEzEaMyJ5kDvBizpmyv,weekday_balance_average,last_90_days,216471.35112903223,balance,amount,Average weekday balance,3.095218511940106,3.095218511940106,IQR,weekday_balance_average
eus_8quYrGCXxNk7UfGguxWPZo,weekday_balance_average,last_90_days,141122.8394,balance,amount,Average weekday balance,1.6644298936642024,1.6644298936642024,IQR,weekday_balance_average
eus_bg9bQ6DR8z4jskaj9LtUvT,weekday_balance_average,last_90_days,150149.1392,balance,amount,Average weekday balance,1.8358297889326043,1.8358297889326043,IQR,weekday_balance_average
eus_7wu27yLAB9rAcksUeJXi7Z,weekday_balance_average,last_90_days,508240.6538333333,balance,amount,Average weekday balance,8.63560926276048,8.63560926276048,IQR,weekday_balance_average
eus_Zs6Fd5fFKSfV7DvkoTBvRb,weekday_balance_average,last_90_days,170775.70385964913,balance,amount,Average weekday balance,2.227506456088151,2.227506456088151,IQR,weekday_balance_average
eus_K2zHdPTPAserNFVdXury5X,weekday_balance_average,last_90_days,135018.82982142858,balance,amount,Average weekday balance,1.5485212017676113,1.5485212017676113,IQR,weekday_balance_average
eus_7KgGJ4VJ2dbC5JaVgYodCc,weekday_balance_average,last_90_days,1532567.7961904765,balance,amount,Average weekday balance,28.086499307493487,28.086499307493487,IQR,weekday_balance_average
eus_hRKTf89rwsFy7wuiF27pZ7,weekday_balance_average,last_90_days,176415.5766,balance,amount,Average weekday balance,2.334601679872237,2.334601679872237,IQR,weekday_balance_average
eus_kRqLqdqyFhEfosCdCSYdCr,weekday_balance_average,last_90_days,154625.2127,balance,amount,Average weekday balance,1.9208256949087905,1.9208256949087905,IQR,weekday_balance_average
eus_ngS8Q6FTsNdJsZmGwVFD4F,weekday_balance_average,last_90_days,404176.3698,balance,amount,Average weekday balance,6.659538471881749,6.659538471881749,IQR,weekday_balance_average
eus_ByWLuT9i35kZuzn9EeUygj,weekday_balance_average,last_90_days,2492978.2468333333,balance,amount,Average weekday balance,46.32367891622576,46.32367891622576,IQR,weekday_balance_average
eus_RNFRcGrWEwBPQrn7xy3qvs,weekday_balance_average,last_90_days,168233.8106,balance,amount,Average weekday balance,2.1792385890616957,2.1792385890616957,IQR,weekday_balance_average
eus_Zsk2kANqHj2Xmb3aaCktSf,weekday_balance_average,last_90_days,148748.318,balance,amount,Average weekday balance,1.8092296745679388,1.8092296745679388,IQR,weekday_balance_average
eus_5CmQ4TCrwytsXG7ZbPsgxB,weekday_balance_average,last_90_days,134943.2906,balance,amount,Average weekday balance,1.5470867917736608,1.5470867917736608,IQR,weekday_balance_average
eus_by3Zbczv6aHpj8u6kgNULx,weekday_balance_average,last_90_days,264622.45483333326,balance,amount,Average weekday balance,4.009557090853155,4.009557090853155,IQR,weekday_balance_average
